"","ID","block","risk","p.left","change","trial","prediction","outcome"
"16523",68075,2,"high",0.6,0,43,"right","left"
"16524",68075,2,"high",0.6,0,44,"left","left"
"16525",68075,2,"high",0.4,1,45,"right","right"
"16526",68075,2,"high",0.4,0,46,"left","left"
"16527",68075,2,"high",0.4,0,47,"right","right"
"16528",68075,2,"high",0.4,0,48,"left","left"
"16529",68075,2,"high",0.4,0,49,"right","left"
"16530",68075,2,"high",0.4,0,50,"right","left"
"16531",68075,2,"high",0.4,0,51,"left","right"
"16532",68075,2,"high",0.4,0,52,"right","right"
"16533",68075,2,"high",0.4,0,53,"right","left"
"16534",68075,2,"high",0.4,0,54,"left","left"
"16535",68075,2,"high",0.4,0,55,"right","right"
"16536",68075,2,"high",0.4,0,56,"right","right"
"16537",68075,2,"high",0.4,0,57,"left","right"
"16538",68075,2,"high",0.4,0,58,"left","left"
"16539",68075,2,"high",0.4,0,59,"left","left"
"16540",68075,2,"high",0.4,0,60,"left","left"
"16541",68075,2,"high",0.4,0,61,"right","left"
"16542",68075,2,"high",0.4,0,62,"right","right"
"16543",68075,2,"high",0.4,0,63,"right","right"
"16544",68075,2,"high",0.4,0,64,"right","left"
"16545",68075,2,"low",0.85,1,65,"right","right"
"16546",68075,2,"low",0.85,0,66,"right","right"
"16547",68075,2,"low",0.85,0,67,"right","left"
"16548",68075,2,"low",0.85,0,68,"left","left"
"16549",68075,2,"low",0.85,0,69,"right","left"
"16550",68075,2,"low",0.85,0,70,"left","left"
"16551",68075,2,"low",0.85,0,71,"left","left"
"16552",68075,2,"low",0.85,0,72,"left","left"
"16553",68075,2,"low",0.85,0,73,"left","left"
"16554",68075,2,"low",0.85,0,74,"left","left"
"16555",68075,2,"low",0.85,0,75,"left","left"
"16556",68075,2,"low",0.85,0,76,"left","left"
"16557",68075,2,"low",0.85,0,77,"left","right"
"16558",68075,2,"low",0.85,0,78,"right","left"
"16559",68075,2,"low",0.85,0,79,"left","left"
"16560",68075,2,"low",0.85,0,80,"left","left"
"16561",68075,2,"high",0.4,1,81,"right","left"
"16562",68075,2,"high",0.4,0,82,"left","left"
"16563",68075,2,"high",0.4,0,83,"left","right"
"16564",68075,2,"high",0.4,0,84,"right","right"
"16565",68075,2,"high",0.4,0,85,"right","left"
"16566",68075,2,"high",0.4,0,86,"left","right"
"16567",68075,2,"high",0.4,0,87,"left","right"
"16568",68075,2,"high",0.4,0,88,"left","left"
"16569",68075,2,"high",0.4,0,89,"left","right"
"16570",68075,2,"high",0.4,0,90,"right","right"
"16571",68075,2,"high",0.4,0,91,"right","left"
"16572",68075,2,"high",0.4,0,92,"right","right"
"16573",68075,2,"high",0.4,0,93,"right","right"
"16574",68075,2,"high",0.4,0,94,"left","right"
"16575",68075,2,"high",0.4,0,95,"left","left"
"16576",68075,2,"high",0.4,0,96,"right","left"
"16577",68075,2,"low",0.85,1,97,"right","left"
"16578",68075,2,"low",0.85,0,98,"right","left"
"16579",68075,2,"low",0.85,0,99,"left","right"
"16580",68075,2,"low",0.85,0,100,"right","left"
"16581",68075,2,"low",0.85,0,101,"left","left"
"16582",68075,2,"low",0.85,0,102,"right","right"
"16583",68075,2,"low",0.85,0,103,"left","left"
"16584",68075,2,"low",0.85,0,104,"left","left"
"16585",68075,2,"low",0.85,0,105,"left","right"
"16586",68075,2,"low",0.85,0,106,"left","left"
"16587",68075,2,"low",0.85,0,107,"left","left"
"16588",68075,2,"low",0.85,0,108,"right","left"
"16589",68075,2,"low",0.85,0,109,"right","left"
"16590",68075,2,"low",0.85,0,110,"right","left"
"16591",68075,2,"low",0.85,0,111,"left","left"
"16592",68075,2,"low",0.85,0,112,"left","right"
"16593",68075,2,"low",0.85,0,113,"left","left"
"16594",68075,2,"low",0.85,0,114,"left","right"
"16595",68075,2,"low",0.85,0,115,"left","right"
"16596",68075,2,"low",0.85,0,116,"right","left"
"16597",68075,2,"low",0.85,0,117,"left","left"
"16598",68075,2,"low",0.85,0,118,"left","left"
"16599",68075,2,"low",0.85,0,119,"left","left"
"16600",68075,2,"low",0.85,0,120,"left","left"
"16601",68075,2,"high",0.6,1,121,"right","left"
"16602",68075,2,"high",0.6,0,122,"left","right"
"16603",68075,2,"high",0.6,0,123,"left","left"
"16604",68075,2,"high",0.6,0,124,"right","left"
"16605",68075,2,"high",0.6,0,125,"left","right"
"16606",68075,2,"high",0.6,0,126,"right","left"
"16607",68075,2,"high",0.6,0,127,"left","left"
"16608",68075,2,"high",0.6,0,128,"left","left"
"16609",68075,2,"high",0.6,0,129,"left","left"
"16610",68075,2,"high",0.6,0,130,"left","left"
"16611",68075,2,"high",0.6,0,131,"left","left"
"16612",68075,2,"high",0.6,0,132,"left","right"
"16613",68075,2,"high",0.6,0,133,"right","right"
"16614",68075,2,"high",0.6,0,134,"right","right"
"16615",68075,2,"high",0.6,0,135,"right","right"
"16616",68075,2,"high",0.6,0,136,"right","left"
"16617",68075,2,"low",0.15,1,137,"right","left"
"16618",68075,2,"low",0.15,0,138,"left","right"
"16619",68075,2,"low",0.15,0,139,"left","right"
"16620",68075,2,"low",0.15,0,140,"left","right"
"16621",68075,2,"low",0.15,0,141,"right","right"
"16622",68075,2,"low",0.15,0,142,"right","right"
"16623",68075,2,"low",0.15,0,143,"right","right"
"16624",68075,2,"low",0.15,0,144,"right","right"
"16625",68075,2,"low",0.15,0,145,"right","left"
"16626",68075,2,"low",0.15,0,146,"right","right"
"16627",68075,2,"low",0.15,0,147,"right","right"
"16628",68075,2,"low",0.15,0,148,"right","right"
"16629",68075,2,"low",0.15,0,149,"right","right"
"16630",68075,2,"low",0.15,0,150,"right","left"
"16631",68075,2,"low",0.15,0,151,"left","right"
"16632",68075,2,"low",0.15,0,152,"right","right"
"16633",68075,2,"low",0.15,0,153,"right","right"
"16634",68075,2,"low",0.15,0,154,"right","right"
"16635",68075,2,"low",0.15,0,155,"right","right"
"16636",68075,2,"low",0.15,0,156,"right","right"
"16637",68075,2,"low",0.15,0,157,"right","right"
"16638",68075,2,"low",0.15,0,158,"right","left"
"16639",68075,2,"low",0.15,0,159,"right","right"
"16640",68075,2,"low",0.15,0,160,"right","left"
"16641",71847,2,"low",0.15,0,1,"right","right"
"16642",71847,2,"low",0.15,0,2,"right","right"
"16643",71847,2,"low",0.15,0,3,"right","right"
"16644",71847,2,"low",0.15,0,4,"right","right"
"16645",71847,2,"low",0.15,0,5,"right","right"
"16646",71847,2,"low",0.15,0,6,"right","right"
"16647",71847,2,"low",0.15,0,7,"right","left"
"16648",71847,2,"low",0.15,0,8,"right","left"
"16649",71847,2,"low",0.15,0,9,"left","right"
"16650",71847,2,"low",0.15,0,10,"right","right"
"16651",71847,2,"low",0.15,0,11,"right","right"
"16652",71847,2,"low",0.15,0,12,"right","right"
"16653",71847,2,"low",0.15,0,13,"right","right"
"16654",71847,2,"low",0.15,0,14,"right","left"
"16655",71847,2,"low",0.15,0,15,"right","right"
"16656",71847,2,"low",0.15,0,16,"right","right"
"16657",71847,2,"low",0.15,0,17,"right","right"
"16658",71847,2,"low",0.15,0,18,"right","right"
"16659",71847,2,"low",0.15,0,19,"right","left"
"16660",71847,2,"low",0.15,0,20,"right","left"
"16661",71847,2,"high",0.6,1,21,"left","left"
"16662",71847,2,"high",0.6,0,22,"left","left"
"16663",71847,2,"high",0.6,0,23,"left","right"
"16664",71847,2,"high",0.6,0,24,"left","left"
"16665",71847,2,"high",0.6,0,25,"left","right"
"16666",71847,2,"high",0.6,0,26,"left","left"
"16667",71847,2,"high",0.6,0,27,"left","left"
"16668",71847,2,"high",0.6,0,28,"left","left"
"16669",71847,2,"high",0.6,0,29,"left","left"
"16670",71847,2,"high",0.6,0,30,"left","left"
"16671",71847,2,"high",0.6,0,31,"left","right"
"16672",71847,2,"high",0.6,0,32,"left","left"
"16673",71847,2,"high",0.6,0,33,"left","left"
"16674",71847,2,"high",0.6,0,34,"left","left"
"16675",71847,2,"high",0.6,0,35,"left","left"
"16676",71847,2,"high",0.6,0,36,"left","right"
"16677",71847,2,"high",0.6,0,37,"left","left"
"16678",71847,2,"high",0.6,0,38,"left","right"
"16679",71847,2,"high",0.6,0,39,"left","left"
"16680",71847,2,"high",0.6,0,40,"left","left"
"16681",71847,2,"high",0.6,0,41,"left","left"
"16682",71847,2,"high",0.6,0,42,"left","left"
"16683",71847,2,"high",0.6,0,43,"left","right"
"16684",71847,2,"high",0.6,0,44,"left","right"
"16685",71847,2,"high",0.4,1,45,"right","right"
"16686",71847,2,"high",0.4,0,46,"right","right"
"16687",71847,2,"high",0.4,0,47,"right","left"
"16688",71847,2,"high",0.4,0,48,"left","right"
"16689",71847,2,"high",0.4,0,49,"right","left"
"16690",71847,2,"high",0.4,0,50,"left","left"
"16691",71847,2,"high",0.4,0,51,"right","right"
"16692",71847,2,"high",0.4,0,52,"right","right"
"16693",71847,2,"high",0.4,0,53,"left","right"
"16694",71847,2,"high",0.4,0,54,"left","left"
"16695",71847,2,"high",0.4,0,55,"right","right"
"16696",71847,2,"high",0.4,0,56,"right","right"
"16697",71847,2,"high",0.4,0,57,"right","right"
"16698",71847,2,"high",0.4,0,58,"left","right"
"16699",71847,2,"high",0.4,0,59,"left","left"
"16700",71847,2,"high",0.4,0,60,"right","right"
"16701",71847,2,"high",0.4,0,61,"right","right"
"16702",71847,2,"high",0.4,0,62,"right","right"
"16703",71847,2,"high",0.4,0,63,"left","left"
"16704",71847,2,"high",0.4,0,64,"right","left"
"16705",71847,2,"low",0.85,1,65,"left","left"
"16706",71847,2,"low",0.85,0,66,"left","right"
"16707",71847,2,"low",0.85,0,67,"right","left"
"16708",71847,2,"low",0.85,0,68,"left","left"
"16709",71847,2,"low",0.85,0,69,"right","right"
"16710",71847,2,"low",0.85,0,70,"left","left"
"16711",71847,2,"low",0.85,0,71,"left","left"
"16712",71847,2,"low",0.85,0,72,"left","left"
"16713",71847,2,"low",0.85,0,73,"left","right"
"16714",71847,2,"low",0.85,0,74,"left","left"
"16715",71847,2,"low",0.85,0,75,"right","left"
"16716",71847,2,"low",0.85,0,76,"left","left"
"16717",71847,2,"low",0.85,0,77,"left","left"
"16718",71847,2,"low",0.85,0,78,"left","left"
"16719",71847,2,"low",0.85,0,79,"left","left"
"16720",71847,2,"low",0.85,0,80,"left","left"
"16721",71847,2,"high",0.4,1,81,"right","left"
"16722",71847,2,"high",0.4,0,82,"left","right"
"16723",71847,2,"high",0.4,0,83,"right","left"
"16724",71847,2,"high",0.4,0,84,"right","right"
"16725",71847,2,"high",0.4,0,85,"left","right"
"16726",71847,2,"high",0.4,0,86,"left","right"
"16727",71847,2,"high",0.4,0,87,"right","right"
"16728",71847,2,"high",0.4,0,88,"right","left"
"16729",71847,2,"high",0.4,0,89,"right","right"
"16730",71847,2,"high",0.4,0,90,"right","right"
"16731",71847,2,"high",0.4,0,91,"right","left"
"16732",71847,2,"high",0.4,0,92,"left","right"
"16733",71847,2,"high",0.4,0,93,"right","left"
"16734",71847,2,"high",0.4,0,94,"right","left"
"16735",71847,2,"high",0.4,0,95,"left","right"
"16736",71847,2,"high",0.4,0,96,"right","right"
"16737",71847,2,"low",0.85,1,97,"right","left"
"16738",71847,2,"low",0.85,0,98,"left","left"
"16739",71847,2,"low",0.85,0,99,"left","right"
"16740",71847,2,"low",0.85,0,100,"left","left"
"16741",71847,2,"low",0.85,0,101,"left","left"
"16742",71847,2,"low",0.85,0,102,"left","left"
"16743",71847,2,"low",0.85,0,103,"left","left"
"16744",71847,2,"low",0.85,0,104,"left","left"
"16745",71847,2,"low",0.85,0,105,"left","left"
"16746",71847,2,"low",0.85,0,106,"left","left"
"16747",71847,2,"low",0.85,0,107,"left","right"
"16748",71847,2,"low",0.85,0,108,"left","left"
"16749",71847,2,"low",0.85,0,109,"left","left"
"16750",71847,2,"low",0.85,0,110,"left","left"
"16751",71847,2,"low",0.85,0,111,"left","left"
"16752",71847,2,"low",0.85,0,112,"left","left"
"16753",71847,2,"low",0.85,0,113,"left","left"
"16754",71847,2,"low",0.85,0,114,"left","right"
"16755",71847,2,"low",0.85,0,115,"left","left"
"16756",71847,2,"low",0.85,0,116,"left","left"
"16757",71847,2,"low",0.85,0,117,"left","right"
"16758",71847,2,"low",0.85,0,118,"left","left"
"16759",71847,2,"low",0.85,0,119,"left","left"
"16760",71847,2,"low",0.85,0,120,"right","left"
"16761",71847,2,"high",0.6,1,121,"right","right"
"16762",71847,2,"high",0.6,0,122,"right","left"
"16763",71847,2,"high",0.6,0,123,"right","left"
"16764",71847,2,"high",0.6,0,124,"left","right"
"16765",71847,2,"high",0.6,0,125,"left","right"
"16766",71847,2,"high",0.6,0,126,"left","left"
"16767",71847,2,"high",0.6,0,127,"right","left"
"16768",71847,2,"high",0.6,0,128,"right","left"
"16769",71847,2,"high",0.6,0,129,"right","left"
"16770",71847,2,"high",0.6,0,130,"left","right"
"16771",71847,2,"high",0.6,0,131,"right","right"
"16772",71847,2,"high",0.6,0,132,"right","left"
"16773",71847,2,"high",0.6,0,133,"right","left"
"16774",71847,2,"high",0.6,0,134,"right","left"
"16775",71847,2,"high",0.6,0,135,"left","right"
"16776",71847,2,"high",0.6,0,136,"right","left"
"16777",71847,2,"low",0.15,1,137,"right","right"
"16778",71847,2,"low",0.15,0,138,"right","right"
"16779",71847,2,"low",0.15,0,139,"right","right"
"16780",71847,2,"low",0.15,0,140,"right","right"
"16781",71847,2,"low",0.15,0,141,"right","right"
"16782",71847,2,"low",0.15,0,142,"right","right"
"16783",71847,2,"low",0.15,0,143,"left","right"
"16784",71847,2,"low",0.15,0,144,"right","right"
"16785",71847,2,"low",0.15,0,145,"right","right"
"16786",71847,2,"low",0.15,0,146,"right","right"
"16787",71847,2,"low",0.15,0,147,"right","left"
"16788",71847,2,"low",0.15,0,148,"right","right"
"16789",71847,2,"low",0.15,0,149,"right","right"
"16790",71847,2,"low",0.15,0,150,"right","right"
"16791",71847,2,"low",0.15,0,151,"right","right"
"16792",71847,2,"low",0.15,0,152,"right","left"
"16793",71847,2,"low",0.15,0,153,"right","right"
"16794",71847,2,"low",0.15,0,154,"right","right"
"16795",71847,2,"low",0.15,0,155,"right","right"
"16796",71847,2,"low",0.15,0,156,"right","right"
"16797",71847,2,"low",0.15,0,157,"right","right"
"16798",71847,2,"low",0.15,0,158,"right","right"
"16799",71847,2,"low",0.15,0,159,"right","right"
"16800",71847,2,"low",0.15,0,160,"right","right"
"16801",75721,2,"low",0.15,0,1,"left","left"
"16802",75721,2,"low",0.15,0,2,"right","right"
"16803",75721,2,"low",0.15,0,3,"right","right"
"16804",75721,2,"low",0.15,0,4,"left","right"
"16805",75721,2,"low",0.15,0,5,"left","right"
"16806",75721,2,"low",0.15,0,6,"left","right"
"16807",75721,2,"low",0.15,0,7,"left","right"
"16808",75721,2,"low",0.15,0,8,"left","right"
"16809",75721,2,"low",0.15,0,9,"left","right"
"16810",75721,2,"low",0.15,0,10,"left","right"
"16811",75721,2,"low",0.15,0,11,"left","right"
"16812",75721,2,"low",0.15,0,12,"left","right"
"16813",75721,2,"low",0.15,0,13,"left","right"
"16814",75721,2,"low",0.15,0,14,"left","right"
"16815",75721,2,"low",0.15,0,15,"left","right"
"16816",75721,2,"low",0.15,0,16,"left","right"
"16817",75721,2,"low",0.15,0,17,"left","right"
"16818",75721,2,"low",0.15,0,18,"left","right"
"16819",75721,2,"low",0.15,0,19,"left","left"
"16820",75721,2,"low",0.15,0,20,"left","right"
"16821",75721,2,"high",0.6,1,21,"right","left"
"16822",75721,2,"high",0.6,0,22,"right","right"
"16823",75721,2,"high",0.6,0,23,"right","left"
"16824",75721,2,"high",0.6,0,24,"right","right"
"16825",75721,2,"high",0.6,0,25,"right","right"
"16826",75721,2,"high",0.6,0,26,"left","left"
"16827",75721,2,"high",0.6,0,27,"left","left"
"16828",75721,2,"high",0.6,0,28,"right","left"
"16829",75721,2,"high",0.6,0,29,"right","left"
"16830",75721,2,"high",0.6,0,30,"right","right"
"16831",75721,2,"high",0.6,0,31,"right","left"
"16832",75721,2,"high",0.6,0,32,"right","left"
"16833",75721,2,"high",0.6,0,33,"right","left"
"16834",75721,2,"high",0.6,0,34,"right","right"
"16835",75721,2,"high",0.6,0,35,"right","left"
"16836",75721,2,"high",0.6,0,36,"right","left"
"16837",75721,2,"high",0.6,0,37,"right","left"
"16838",75721,2,"high",0.6,0,38,"right","left"
"16839",75721,2,"high",0.6,0,39,"right","left"
"16840",75721,2,"high",0.6,0,40,"right","left"
"16841",75721,2,"high",0.6,0,41,"right","right"
"16842",75721,2,"high",0.6,0,42,"right","right"
"16843",75721,2,"high",0.6,0,43,"left","left"
"16844",75721,2,"high",0.6,0,44,"right","right"
"16845",75721,2,"high",0.4,1,45,"right","right"
"16846",75721,2,"high",0.4,0,46,"left","right"
"16847",75721,2,"high",0.4,0,47,"left","left"
"16848",75721,2,"high",0.4,0,48,"left","left"
"16849",75721,2,"high",0.4,0,49,"left","right"
"16850",75721,2,"high",0.4,0,50,"left","left"
"16851",75721,2,"high",0.4,0,51,"left","right"
"16852",75721,2,"high",0.4,0,52,"left","right"
"16853",75721,2,"high",0.4,0,53,"left","left"
"16854",75721,2,"high",0.4,0,54,"right","left"
"16855",75721,2,"high",0.4,0,55,"left","left"
"16856",75721,2,"high",0.4,0,56,"right","right"
"16857",75721,2,"high",0.4,0,57,"left","right"
"16858",75721,2,"high",0.4,0,58,"left","left"
"16859",75721,2,"high",0.4,0,59,"left","left"
"16860",75721,2,"high",0.4,0,60,"right","left"
"16861",75721,2,"high",0.4,0,61,"right","left"
"16862",75721,2,"high",0.4,0,62,"right","left"
"16863",75721,2,"high",0.4,0,63,"right","right"
"16864",75721,2,"high",0.4,0,64,"left","left"
"16865",75721,2,"low",0.85,1,65,"right","left"
"16866",75721,2,"low",0.85,0,66,"right","left"
"16867",75721,2,"low",0.85,0,67,"right","left"
"16868",75721,2,"low",0.85,0,68,"right","right"
"16869",75721,2,"low",0.85,0,69,"right","left"
"16870",75721,2,"low",0.85,0,70,"right","left"
"16871",75721,2,"low",0.85,0,71,"right","left"
"16872",75721,2,"low",0.85,0,72,"right","right"
"16873",75721,2,"low",0.85,0,73,"right","left"
"16874",75721,2,"low",0.85,0,74,"right","left"
"16875",75721,2,"low",0.85,0,75,"right","left"
"16876",75721,2,"low",0.85,0,76,"right","left"
"16877",75721,2,"low",0.85,0,77,"right","left"
"16878",75721,2,"low",0.85,0,78,"right","left"
"16879",75721,2,"low",0.85,0,79,"right","left"
"16880",75721,2,"low",0.85,0,80,"right","left"
"16881",75721,2,"high",0.4,1,81,"left","left"
"16882",75721,2,"high",0.4,0,82,"right","right"
"16883",75721,2,"high",0.4,0,83,"left","right"
"16884",75721,2,"high",0.4,0,84,"left","right"
"16885",75721,2,"high",0.4,0,85,"left","right"
"16886",75721,2,"high",0.4,0,86,"left","left"
"16887",75721,2,"high",0.4,0,87,"left","right"
"16888",75721,2,"high",0.4,0,88,"left","right"
"16889",75721,2,"high",0.4,0,89,"left","right"
"16890",75721,2,"high",0.4,0,90,"left","right"
"16891",75721,2,"high",0.4,0,91,"left","right"
"16892",75721,2,"high",0.4,0,92,"left","left"
"16893",75721,2,"high",0.4,0,93,"left","right"
"16894",75721,2,"high",0.4,0,94,"left","right"
"16895",75721,2,"high",0.4,0,95,"left","left"
"16896",75721,2,"high",0.4,0,96,"left","right"
"16897",75721,2,"low",0.85,1,97,"left","left"
"16898",75721,2,"low",0.85,0,98,"right","right"
"16899",75721,2,"low",0.85,0,99,"right","left"
"16900",75721,2,"low",0.85,0,100,"right","left"
"16901",75721,2,"low",0.85,0,101,"right","left"
"16902",75721,2,"low",0.85,0,102,"right","right"
"16903",75721,2,"low",0.85,0,103,"right","left"
"16904",75721,2,"low",0.85,0,104,"right","left"
"16905",75721,2,"low",0.85,0,105,"right","left"
"16906",75721,2,"low",0.85,0,106,"right","left"
"16907",75721,2,"low",0.85,0,107,"right","left"
"16908",75721,2,"low",0.85,0,108,"right","left"
"16909",75721,2,"low",0.85,0,109,"right","left"
"16910",75721,2,"low",0.85,0,110,"right","left"
"16911",75721,2,"low",0.85,0,111,"right","left"
"16912",75721,2,"low",0.85,0,112,"right","left"
"16913",75721,2,"low",0.85,0,113,"right","right"
"16914",75721,2,"low",0.85,0,114,"right","left"
"16915",75721,2,"low",0.85,0,115,"right","left"
"16916",75721,2,"low",0.85,0,116,"right","left"
"16917",75721,2,"low",0.85,0,117,"right","left"
"16918",75721,2,"low",0.85,0,118,"right","left"
"16919",75721,2,"low",0.85,0,119,"right","right"
"16920",75721,2,"low",0.85,0,120,"right","left"
"16921",75721,2,"high",0.6,1,121,"right","left"
"16922",75721,2,"high",0.6,0,122,"right","left"
"16923",75721,2,"high",0.6,0,123,"right","right"
"16924",75721,2,"high",0.6,0,124,"right","right"
"16925",75721,2,"high",0.6,0,125,"left","left"
"16926",75721,2,"high",0.6,0,126,"right","left"
"16927",75721,2,"high",0.6,0,127,"right","right"
"16928",75721,2,"high",0.6,0,128,"right","right"
"16929",75721,2,"high",0.6,0,129,"left","right"
"16930",75721,2,"high",0.6,0,130,"left","right"
"16931",75721,2,"high",0.6,0,131,"left","left"
"16932",75721,2,"high",0.6,0,132,"right","right"
"16933",75721,2,"high",0.6,0,133,"left","right"
"16934",75721,2,"high",0.6,0,134,"left","left"
"16935",75721,2,"high",0.6,0,135,"right","right"
"16936",75721,2,"high",0.6,0,136,"left","right"
"16937",75721,2,"low",0.15,1,137,"left","right"
"16938",75721,2,"low",0.15,0,138,"left","right"
"16939",75721,2,"low",0.15,0,139,"left","right"
"16940",75721,2,"low",0.15,0,140,"left","right"
"16941",75721,2,"low",0.15,0,141,"left","right"
"16942",75721,2,"low",0.15,0,142,"left","right"
"16943",75721,2,"low",0.15,0,143,"left","right"
"16944",75721,2,"low",0.15,0,144,"left","right"
"16945",75721,2,"low",0.15,0,145,"left","right"
"16946",75721,2,"low",0.15,0,146,"left","right"
"16947",75721,2,"low",0.15,0,147,"left","left"
"16948",75721,2,"low",0.15,0,148,"left","right"
"16949",75721,2,"low",0.15,0,149,"left","right"
"16950",75721,2,"low",0.15,0,150,"left","right"
"16951",75721,2,"low",0.15,0,151,"left","left"
"16952",75721,2,"low",0.15,0,152,"left","right"
"16953",75721,2,"low",0.15,0,153,"left","left"
"16954",75721,2,"low",0.15,0,154,"left","right"
"16955",75721,2,"low",0.15,0,155,"left","right"
"16956",75721,2,"low",0.15,0,156,"left","left"
"16957",75721,2,"low",0.15,0,157,"left","left"
"16958",75721,2,"low",0.15,0,158,"right","right"
"16959",75721,2,"low",0.15,0,159,"right","right"
"16960",75721,2,"low",0.15,0,160,"left","right"
"16961",75816,2,"low",0.15,0,1,"left","right"
"16962",75816,2,"low",0.15,0,2,"left","right"
"16963",75816,2,"low",0.15,0,3,"right","right"
"16964",75816,2,"low",0.15,0,4,"right","left"
"16965",75816,2,"low",0.15,0,5,"right","right"
"16966",75816,2,"low",0.15,0,6,"left","right"
"16967",75816,2,"low",0.15,0,7,"right","right"
"16968",75816,2,"low",0.15,0,8,"right","left"
"16969",75816,2,"low",0.15,0,9,"right","left"
"16970",75816,2,"low",0.15,0,10,"right","left"
"16971",75816,2,"low",0.15,0,11,"right","right"
"16972",75816,2,"low",0.15,0,12,"right","right"
"16973",75816,2,"low",0.15,0,13,"right","right"
"16974",75816,2,"low",0.15,0,14,"right","right"
"16975",75816,2,"low",0.15,0,15,"right","right"
"16976",75816,2,"low",0.15,0,16,"right","left"
"16977",75816,2,"low",0.15,0,17,"left","right"
"16978",75816,2,"low",0.15,0,18,"right","right"
"16979",75816,2,"low",0.15,0,19,"right","right"
"16980",75816,2,"low",0.15,0,20,"right","right"
"16981",75816,2,"high",0.6,1,21,"left","left"
"16982",75816,2,"high",0.6,0,22,"left","left"
"16983",75816,2,"high",0.6,0,23,"left","left"
"16984",75816,2,"high",0.6,0,24,"left","right"
"16985",75816,2,"high",0.6,0,25,"right","left"
"16986",75816,2,"high",0.6,0,26,"right","right"
"16987",75816,2,"high",0.6,0,27,"left","right"
"16988",75816,2,"high",0.6,0,28,"left","right"
"16989",75816,2,"high",0.6,0,29,"left","right"
"16990",75816,2,"high",0.6,0,30,"left","left"
"16991",75816,2,"high",0.6,0,31,"right","left"
"16992",75816,2,"high",0.6,0,32,"right","left"
"16993",75816,2,"high",0.6,0,33,"right","left"
"16994",75816,2,"high",0.6,0,34,"right","left"
"16995",75816,2,"high",0.6,0,35,"left","right"
"16996",75816,2,"high",0.6,0,36,"right","left"
"16997",75816,2,"high",0.6,0,37,"right","left"
"16998",75816,2,"high",0.6,0,38,"right","right"
"16999",75816,2,"high",0.6,0,39,"right","left"
"17000",75816,2,"high",0.6,0,40,"right","left"
"17001",75816,2,"high",0.6,0,41,"right","left"
"17002",75816,2,"high",0.6,0,42,"right","right"
"17003",75816,2,"high",0.6,0,43,"left","left"
"17004",75816,2,"high",0.6,0,44,"left","left"
"17005",75816,2,"high",0.4,1,45,"left","left"
"17006",75816,2,"high",0.4,0,46,"left","left"
"17007",75816,2,"high",0.4,0,47,"left","left"
"17008",75816,2,"high",0.4,0,48,"left","right"
"17009",75816,2,"high",0.4,0,49,"right","right"
"17010",75816,2,"high",0.4,0,50,"right","right"
"17011",75816,2,"high",0.4,0,51,"right","right"
"17012",75816,2,"high",0.4,0,52,"right","right"
"17013",75816,2,"high",0.4,0,53,"right","right"
"17014",75816,2,"high",0.4,0,54,"right","left"
"17015",75816,2,"high",0.4,0,55,"left","left"
"17016",75816,2,"high",0.4,0,56,"left","right"
"17017",75816,2,"high",0.4,0,57,"right","right"
"17018",75816,2,"high",0.4,0,58,"right","left"
"17019",75816,2,"high",0.4,0,59,"right","left"
"17020",75816,2,"high",0.4,0,60,"right","right"
"17021",75816,2,"high",0.4,0,61,"right","left"
"17022",75816,2,"high",0.4,0,62,"right","right"
"17023",75816,2,"high",0.4,0,63,"right","right"
"17024",75816,2,"high",0.4,0,64,"right","right"
"17025",75816,2,"low",0.85,1,65,"right","right"
"17026",75816,2,"low",0.85,0,66,"left","left"
"17027",75816,2,"low",0.85,0,67,"right","left"
"17028",75816,2,"low",0.85,0,68,"left","left"
"17029",75816,2,"low",0.85,0,69,"right","left"
"17030",75816,2,"low",0.85,0,70,"right","left"
"17031",75816,2,"low",0.85,0,71,"right","right"
"17032",75816,2,"low",0.85,0,72,"right","right"
"17033",75816,2,"low",0.85,0,73,"right","right"
"17034",75816,2,"low",0.85,0,74,"right","right"
"17035",75816,2,"low",0.85,0,75,"left","left"
"17036",75816,2,"low",0.85,0,76,"left","left"
"17037",75816,2,"low",0.85,0,77,"left","right"
"17038",75816,2,"low",0.85,0,78,"right","left"
"17039",75816,2,"low",0.85,0,79,"right","left"
"17040",75816,2,"low",0.85,0,80,"right","left"
"17041",75816,2,"high",0.4,1,81,"right","right"
"17042",75816,2,"high",0.4,0,82,"left","right"
"17043",75816,2,"high",0.4,0,83,"right","left"
"17044",75816,2,"high",0.4,0,84,"right","right"
"17045",75816,2,"high",0.4,0,85,"left","left"
"17046",75816,2,"high",0.4,0,86,"right","right"
"17047",75816,2,"high",0.4,0,87,"left","left"
"17048",75816,2,"high",0.4,0,88,"right","left"
"17049",75816,2,"high",0.4,0,89,"right","right"
"17050",75816,2,"high",0.4,0,90,"left","right"
"17051",75816,2,"high",0.4,0,91,"right","left"
"17052",75816,2,"high",0.4,0,92,"right","left"
"17053",75816,2,"high",0.4,0,93,"right","left"
"17054",75816,2,"high",0.4,0,94,"right","right"
"17055",75816,2,"high",0.4,0,95,"left","right"
"17056",75816,2,"high",0.4,0,96,"right","right"
"17057",75816,2,"low",0.85,1,97,"right","left"
"17058",75816,2,"low",0.85,0,98,"left","left"
"17059",75816,2,"low",0.85,0,99,"left","left"
